pack-01	rv32	PASS
pslli.b-01	rv32	PASS
rev-01	rv32	PASS
rev8-01	rv32	PASS
sext.b-01	rv32	PASS
sext.h-01	rv32	PASS
sh1add-01	rv32	PASS
abs-01	rv32	PASS
cls-01	rv32	PASS
clz-01	rv32	PASS
rev-01	rv32	PASS
rev8-01	rv32	PASS
sext.b-01	rv32	PASS
sext.h-01	rv32	PASS
max-01	rv32	PASS
maxu-01	rv32	PASS
min-01	rv32	PASS
minu-01	rv32	PASS
pack-01	rv32	PASS
sh1add-01	rv32	PASS
pli.b-01	rv32	PASS
pli.h-01	rv32	PASS
plui.h-01	rv32	PASS
psabs.b-01	rv32	PASS
psabs.h-01	rv32	PASS
psext.h.b-01	rv32	PASS
pslli.b-01	rv32	PASS
pslli.h-01	rv32	PASS
psslai.h-01	rv32	PASS
sslai-01	rv32	PASS
padd.bs-01	rv32	PASS
padd.hs-01	rv32	PASS
psll.bs-01	rv32	PASS
psll.hs-01	rv32	PASS
pssha.hs-01	rv32	PASS
psshar.hs-01	rv32	PASS
ssha-01	rv32	PASS
sshar-01	rv32	PASS
predsum.bs-01	rv32	PASS
predsum.hs-01	rv32	PASS
predsumu.bs-01	rv32	PASS
predsumu.hs-01	rv32	PASS
psati.h-01	rv32	PASS
psra.bs-01	rv32	PASS
psra.hs-01	rv32	PASS
psrai.b-01	rv32	PASS
psrai.h-01	rv32	PASS
psrari.h-01	rv32	PASS
psrl.bs-01	rv32	PASS
psrl.hs-01	rv32	PASS
psrli.b-01	rv32	PASS
psrli.h-01	rv32	PASS
pusati.h-01	rv32	PASS
sati-01	rv32	PASS
srari-01	rv32	PASS
usati-01	rv32	PASS
paadd.b-01	rv64	PASS
paadd.h-01	rv64	PASS
paadd.w-01	rv64	PASS
paaddu.b-01	rv64	PASS
paaddu.h-01	rv64	PASS
paaddu.w-01	rv64	PASS
pabd.b-01	rv64	PASS
pabd.h-01	rv64	PASS
pabdu.b-01	rv64	PASS
pabdu.h-01	rv64	PASS
padd.b-01	rv64	PASS
padd.h-01	rv64	PASS
padd.w-01	rv64	PASS
pasub.b-01	rv64	PASS
pasub.h-01	rv64	PASS
pasub.w-01	rv64	PASS
pasubu.b-01	rv64	PASS
pasubu.h-01	rv64	PASS
pasubu.w-01	rv64	PASS
psadd.b-01	rv64	PASS
psadd.h-01	rv64	PASS
psadd.w-01	rv64	PASS
psaddu.b-01	rv64	PASS
psaddu.h-01	rv64	PASS
psaddu.w-01	rv64	PASS
pssub.b-01	rv64	PASS
pssub.h-01	rv64	PASS
pssub.w-01	rv64	PASS
pssubu.b-01	rv64	PASS
pssubu.h-01	rv64	PASS
pssubu.w-01	rv64	PASS
psub.b-01	rv64	PASS
psub.h-01	rv64	PASS
psub.w-01	rv64	PASS
macc.w01-01	rv64	PASS
maccu.w01-01	rv64	PASS
